period,schedule_type,t_state,t_state_code,t_life,t_annuity,t_ah,t_other,t_total,t_deposit,b_loan_number,b_city,b_state,b_date_acquired,b_interest_rate,b_book_value,b_land_value,b_appraisal_date,ba_name,ba_state,ba_date_acquired,ba_actual_cost,ba_fair_value,ba_book_value,ba_investment_income,ba_ownership_pct,d_category,d_naic_designation,d_total_current_year,d_total_prior_year
2024Q4,ba,,,,,,,,,,,,,,,,,MAGYAR EXPORT-IMPORT BAN C,,09/05/2024,1926308,1880000,30707,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UNITED MEXICAN STATES C,,09/05/2024,3018134,3600000,20831,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,G10367-AD-5 GOVT,OF,06/05/2024,3962115,4150000,47089,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MAGYAR EXPORT-IMPORT BANK ZRT C,,06/05/2024,2504940,2490000,1271,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ROMANIA GOVT C,,06/07/2024,999000,1000000,23198,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HUNGARY C,,01/03/2024,1304000,2000000,18056,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HUNGARY C,,01/03/2024,1304760,1200000,22500,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,CALIFORNIA,ST,01/09/2024,9627030,9250000,135859,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,04/02/2024,4421069,4230769,49088,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,01/23/2024,9220629,8571429,42000,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK,NY,02/13/2024,2521300,2500000,48445,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK,NY,10/23/2024,13640385,13740000,15019,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK,NY,10/28/2024,6188063,6250000,11215,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COOK CNTY,IL,10/29/2024,5300100,5000000,142748,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALAMEDA,CA,01/25/2024,431902,2180000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALAMEDA,CA,01/25/2024,670088,3610000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALAMEDA,CA,01/25/2024,2306150,5500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALAMEDA,CA,01/25/2024,1049650,3500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,CALIFORNIA PUBLIC FIN AUTH REV,,07/12/2024,3250000,3250000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,CARMEL,IN,07/19/2024,275000,275000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,CARMEL,IN,07/19/2024,300000,300000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,375000,375000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,400000,400000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,375000,375000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,400000,400000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,1195000,1195000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,625000,625000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,01/18/2024,1105000,1105000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,04/01/2024,861851,865000,6770,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,COLORADO ST HSG & FIN AUTH,SF,04/05/2024,7846468,7850000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,CONNECTICUT ST HSG FIN AUTH,HS,10/24/2024,1325000,1325000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,CONNECTICUT ST HSG FIN AUTH,HS,10/24/2024,650000,650000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,05/31/2024,2585000,2585000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,05/31/2024,2765000,2765000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,05/31/2024,2955000,2955000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,05/31/2024,1080000,1080000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,06/10/2024,3663396,3600000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,05/31/2024,3235000,3235000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,HOMEWOOD,AL,06/10/2024,1231369,1210000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,03/07/2024,4000000,4000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,1000000,1000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,1030000,1030000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,820000,820000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,840000,840000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,1215000,1215000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,IDAHO ST HSG & FIN ASSN,SF,10/23/2024,5500000,5500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,07/31/2024,10000000,10000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,02/14/2024,665000,665000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,02/14/2024,750000,750000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,45203M-XA-4 ILLINOIS,ST,02/14/2024,750000,750000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,02/14/2024,1065000,1065000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ILLINOIS,ST,04/02/2024,15012450,15000000,21832,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,530000,530000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,560000,560000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,1000000,1000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,565000,565000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,1025000,1025000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,510000,510000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/30/2024,5000000,5000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,04/18/2024,1395000,1395000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,04/18/2024,1500000,1500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,INDIANA,ST,10/07/2024,6974138,6875000,154846,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,KENTUCKY ST HSG CORP,SF,01/11/2024,3110000,3110000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,KENTUCKY ST HSG CORP,SF,01/11/2024,1000000,1000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MARICOPA CNTY,AZ,11/22/2024,3000000,3000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MARYLAND ST CMNTY DEV ADMIN,DE,02/14/2024,1962567,1900000,29837,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MARYLAND ST CMNTY DEV ADMIN,DE,01/26/2024,7139744,6940000,92038,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MARYLAND CMNTY DEV ADMIN HSG &,,04/23/2024,1190000,1190000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MET TRANSPRTN AUTH,NY,01/17/2024,7396195,6620000,80193,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MIAMI-DADE CNTY,FL,01/18/2024,7980446,7595000,48584,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MICHIGAN ST HSG DEV AUTH SF,MT,02/23/2024,420000,420000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MICHIGAN ST HSG DEV AUTH SF,MT,02/23/2024,435000,435000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MICHIGAN ST HSG DEV AUTH SF,MT,02/23/2024,6000000,6000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MINNESOTA,ST,04/10/2024,710000,710000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MINNESOTA,ST,04/10/2024,2750000,2750000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MINNESOTA,ST,07/10/2024,3700000,3700000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,MINNESOTA,ST,07/10/2024,5000000,5000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NATIONAL FIN AUTH,NH,10/10/2024,3820000,3820000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEVADA ST HSG DIV,SF,02/16/2024,1000000,1000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEVADA ST HSG DIV,SF,10/10/2024,4521664,4395000,7102,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW HAMPSHIRE,ST,04/05/2024,3220735,3215000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW MEXICO,ST,04/17/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK CITY,NY,06/20/2024,1500000,1500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK CITY,NY,06/12/2024,3000000,3000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK,ST,03/14/2024,5179832,5095000,78398,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NEW YORK,ST,03/21/2024,3778900,3765000,8087,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH CAROLINA,ST,01/10/2024,200000,200000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH CAROLINA,ST,01/10/2024,225000,225000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH CAROLINA,ST,01/10/2024,200000,200000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH CAROLINA,ST,01/10/2024,200000,200000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH CAROLINA,ST,01/10/2024,290000,290000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH CAROLINA,ST,06/05/2024,2000000,2000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH DAKOTA,ST,02/22/2024,650000,650000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,NORTH DAKOTA,ST,02/22/2024,1000000,1000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PENNSYLVANIA ST HSG FIN AGY,SF,03/14/2024,3362904,3220000,61640,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PENNSYLVANIA ST HGR EDUCTNL,FA,10/31/2024,1250000,1250000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PENNSYLVANIA ST HGR EDUCTNL,FA,10/31/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PENNSYLVANIA ST HGR EDUCTNL,FA,10/31/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PENNSYLVANIA ST HGR EDUCTNL,FA,10/31/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,PUBLIC FIN AUTH,WI,10/31/2024,5000000,5000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RHODE ISLAND,ST,03/14/2024,1970779,1890000,36873,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,RHODE ISLAND,ST,06/12/2024,2190000,2190000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAINT PAUL,MN,10/24/2024,1500000,1500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,SAN DIEGO CNTY CA REGL ARPT,AU,03/13/2024,4925000,5000000,57494,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,88046K-KT-2 TENNESSEE HSG DEV AGY RSDL FIN,,02/14/2024,150000,150000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TENNESSEE HSG DEV AGY RSDL FIN,,02/14/2024,200000,200000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TENNESSEE HSG DEV AGY RSDL FIN,,02/14/2024,200000,200000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TENNESSEE HSG DEV AGY RSDL FIN,,02/14/2024,100000,100000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TENNESSEE HSG DEV AGY RSDL FIN,,04/05/2024,2957980,2950000,3370,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,TEXAS ST DEPT,OF,03/22/2024,3053400,3000000,45920,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UNIV,OK,04/10/2024,500000,500000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UTAH HSG CORP,SF,03/21/2024,4820400,4680000,64354,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UTAH HSG CORP,SF,02/29/2024,3000000,3000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UTAH HSG CORP,SF,07/24/2024,2000000,2000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,UTAH HSG CORP,SF,07/24/2024,4000000,4000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,WASHINGTON,ST,10/10/2024,1583651,1550000,32296,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2017-104,PL,10/04/2024,4342570,5100000,2975,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2020-57,LJ,10/07/2024,9668750,13000000,5056,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2022-25,KL,10/07/2024,4618750,5000000,3889,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-10,MY,02/02/2024,10043750,10000000,42778,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-15,FA,03/18/2024,17477734,17500000,9479,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-17,BF,03/07/2024,9998438,10000000,5417,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-17,FB,03/07/2024,10000000,10000000,5417,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-21,BZ,12/01/2024,5130203,5092948,9932,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-69,FA,12/03/2024,4810065,4808562,8792,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-32,DA,05/23/2024,11762148,11744648,58723,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-42,DZ,12/26/2024,5144451,5087702,9922,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-41,FD,06/18/2024,9998438,10000000,5417,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-41,AF,05/31/2024,9996875,10000000,5417,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-57,AF,07/09/2024,6000000,6000000,6500,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-73,FA,12/04/2024,9607097,9607097,22357,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2024-97,FG,12/10/2024,10004688,10000000,8333,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 4116,BP,10/04/2024,3732161,4505910,2628,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 4206,LZ,12/16/2024,7723,7723,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 4285 F,,09/18/2024,3959828,3994152,5243,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 4968,KY,10/07/2024,3341179,3857061,1875,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5037,PA,10/07/2024,7154884,9341342,1816,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5190,GM,10/07/2024,7049219,10000000,3889,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5277,CB,10/04/2024,8478464,10337620,5025,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5386,EN,08/09/2024,2269113,2319398,4188,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5386,KZ,12/01/2024,1968220,2043215,3628,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5402 B,,05/23/2024,9819788,9819788,37643,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5414,CZ,12/01/2024,5118951,5092948,9932,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5410,CF,04/22/2024,5000000,5000000,4514,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5410,FC,04/09/2024,2999063,3000000,2708,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5419,EA,05/23/2024,10000000,10000000,50000,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5416,GZ,12/01/2024,2531078,2498717,4873,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5417 C,,05/22/2024,10022656,10000000,50000,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5432,CB,08/09/2024,5041400,5000000,9931,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5435,FL,06/18/2024,9998438,10000000,5417,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5452,DF,12/04/2024,4347309,4347988,10118,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5452,FD,08/07/2024,6997813,7000000,6319,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5473,BF,12/06/2024,6634091,6617547,17747,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5491,FB,12/12/2024,9996875,10000000,8169,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5491,FD,12/16/2024,9996875,10000000,8308,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5495,DF,12/11/2024,15000000,15000000,12500,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5495,FA,12/03/2024,9996875,10000000,8169,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FHR 5495,FG,12/12/2024,9993750,10000000,8333,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,FNR 2010-150,FD,10/11/2024,3797692,3809597,13746,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,000000-00-0 STRU BA-4709 F150,,12/19/2024,4998438,5000000,5086,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ACCO BRANDS CORP,,09/04/2024,930650,1000000,20542,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AEP TEXAS INC,,07/24/2024,685687,695000,5734,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AFFILIATED MANAGERS GROU,,08/15/2024,4969650,5000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AGREE,LP,06/10/2024,4920550,5000000,21875,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AIR LEASE CORP,,07/24/2024,2493161,2665000,22347,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALBEMARLE CORP,,07/24/2024,163883,172000,1327,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALBERTSONS COS/SAFEWAY,,09/04/2024,1726435,1700000,7367,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ALEXANDRIA REAL ESTATE E,,07/24/2024,283922,294000,355,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AMEREN ILLINOIS,CO,07/24/2024,1039535,1135000,17600,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AMERICAN AIRLINES INC,,08/13/2024,1025000,1000000,21014,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AMERICAN EXPRESS,CO,10/28/2024,5034800,5000000,68252,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AMERICAN HONDA FINANCE,,10/22/2024,4953600,5000000,70097,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AMERICAN HONDA FINANCE,,04/24/2024,6063461,6150000,29557,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AMGEN INC,,10/04/2024,1038240,1000000,5444,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ANTARES HOLDINGS,,11/07/2024,9039708,9708000,127883,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ARAMARK SERVICES INC,,12/10/2024,983750,1000000,18056,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ARES STRATEGIC INCOME,FU,06/11/2024,6453476,6450000,4313,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ARES STRATEGIC INCOME,FU,11/14/2024,6955130,7000000,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ARROW ELECTRONICS INC,,12/09/2024,2366964,2436000,39331,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ARROW ELECTRONICS INC,,09/05/2024,3037650,3000000,6438,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ASHTEAD CAPITAL INC,,07/24/2024,706128,725000,14185,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ASHTEAD CAPITAL INC,,08/30/2024,4148648,4931000,7047,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ASHTEAD CAPITAL INC,,07/24/2024,1786844,1762000,29413,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ASHTEAD CAPITAL INC,,07/24/2024,1075486,1089000,27452,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ASHTON WOODS USA/FINANCE,,11/19/2024,1005000,1000000,23003,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ASSOC BANC-CORP,,09/03/2024,7035340,7000000,2510,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ATALAYA ASSET INCOME FUND - CL A,SR,08/29/2024,4133225,4133225,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,ATALAYA ASSET INCOME FUND - CL B,SR,08/29/2024,2479935,2479935,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,AVIATION CAPITAL GROUP,,07/24/2024,300816,323000,2204,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BMW,US,11/19/2024,1997700,2000000,13067,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BANK,OF,10/02/2024,4096448,4250000,90844,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BANK,OF,07/24/2024,1291176,1509000,21427,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BANK,OF,04/16/2024,6996080,7000000,37679,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BANK,OF,08/15/2024,5014900,5000000,753,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BROOKFIELD INFRASTRUCTURE DEBT FUND III,,12/16/2024,2085415,2085415,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BROOKFIELD INFRASTRUCTURE DEBT FUND III,,12/16/2024,625624,625624,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BROOKFIELD INFRASTRUCTURE DEBT FUND III,,12/16/2024,1042707,1042707,0,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BIMBO BAKERIES USA INC.,,09/06/2024,1212222,1090000,10658,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BLACK HILLS CORP,,07/24/2024,449733,458000,553,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BLACK HILLS CORP,,07/24/2024,776172,851000,8740,0,0.0,,,,
2024Q4,ba,,,,,,,,,,,,,,,,,BLACK HILLS CORP,,07/24/2024,5219068,5208000,24093,0,0.0,,,,
