entity,period,category,naic_designation,total_current_year,total_prior_year
USL,2022Q4,All Other Governments,NAIC 4,19354638,6541780
USL,2022Q4,All Other Governments,NAIC 5,3341880,3341880
USL,2022Q4,All Other Governments,NAIC 6,0,0
USL,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,95566737,95566737
USL,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
USL,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
USL,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
USL,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
USL,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,40506378,40506378
USL,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,2142919,2142919
USL,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
USL,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
USL,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
USL,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
USL,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,1004640192,1001561344
USL,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,14819729,9983069
USL,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
USL,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
USL,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,523178,523178
USL,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
USL,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,8669141025,4671084662
USL,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,7044595318,3878872398
USL,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,545894448,150212045
USL,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,224589290,35097428
USL,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,35305077,16248410
USL,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,29363707,7417500
USL,2022Q4,Hybrid Securities,NAIC 1,14819531,14819531
USL,2022Q4,Hybrid Securities,NAIC 2,6239883,6239883
USL,2022Q4,Hybrid Securities,NAIC 3,1997076,0
USL,2022Q4,Hybrid Securities,NAIC 4,800000,0
USL,2022Q4,Hybrid Securities,NAIC 5,0,0
USL,2022Q4,Hybrid Securities,NAIC 6,0,0
USL,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
USL,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
USL,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
USL,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
USL,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
USL,2022Q4,SVO Identified Funds,NAIC 1,0,0
USL,2022Q4,SVO Identified Funds,NAIC 2,0,0
USL,2022Q4,SVO Identified Funds,NAIC 3,0,0
USL,2022Q4,SVO Identified Funds,NAIC 4,0,0
USL,2022Q4,SVO Identified Funds,NAIC 5,0,0
USL,2022Q4,SVO Identified Funds,NAIC 6,0,0
USL,2022Q4,Unaffiliated Bank Loans,NAIC 1,19842895,19842895
USL,2022Q4,Unaffiliated Bank Loans,NAIC 2,14833005,0
USL,2022Q4,Unaffiliated Bank Loans,NAIC 3,32686390,16608939
USL,2022Q4,Unaffiliated Bank Loans,NAIC 4,151926628,58696649
USL,2022Q4,Unaffiliated Bank Loans,NAIC 5,61855244,38904744
USL,2022Q4,Unaffiliated Bank Loans,NAIC 6,0,0
USL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
USL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
USL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
USL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
USL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
USL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
USL,2022Q4,Total Bonds Current Year,NAIC 1,0,6201053817
USL,2022Q4,Total Bonds Current Year,NAIC 2,0,4022695771
USL,2022Q4,Total Bonds Current Year,NAIC 3,0,196107479
USL,2022Q4,Total Bonds Current Year,NAIC 4,0,100335858
USL,2022Q4,Total Bonds Current Year,NAIC 5,0,59018212
USL,2022Q4,Total Bonds Current Year,NAIC 6,0,7417500
USL,2022Q4,Total Bonds Prior Year,NAIC 1,0,6513328767
USL,2022Q4,Total Bonds Prior Year,NAIC 2,0,4520489509
USL,2022Q4,Total Bonds Prior Year,NAIC 3,0,236143950
USL,2022Q4,Total Bonds Prior Year,NAIC 4,0,110445228
USL,2022Q4,Total Bonds Prior Year,NAIC 5,0,62505642
USL,2022Q4,Total Bonds Prior Year,NAIC 6,0,711361
USL,2022Q4,Total Publicly Traded Bonds,NAIC 1,0,6513328767
USL,2022Q4,Total Publicly Traded Bonds,NAIC 2,0,4520489509
USL,2022Q4,Total Publicly Traded Bonds,NAIC 4,0,110445228
USL,2022Q4,Total Publicly Traded Bonds,NAIC 5,0,62505642
USL,2022Q4,Total Publicly Traded Bonds,NAIC 6,0,711361
USL,2022Q4,Total Privately Placed Bonds,NAIC 1,0,4183362388
USL,2022Q4,Total Privately Placed Bonds,NAIC 2,0,3187069505
USL,2022Q4,Total Privately Placed Bonds,NAIC 3,0,539515089
USL,2022Q4,Total Privately Placed Bonds,NAIC 4,0,398347101
USL,2022Q4,Total Privately Placed Bonds,NAIC 5,0,62805729
USL,2022Q4,Total Privately Placed Bonds,NAIC 6,0,105614938
USL,2023Q4,U.S. Governments,NAIC 1,300774234,293744225
USL,2023Q4,U.S. Governments,NAIC 2,0,0
USL,2023Q4,U.S. Governments,NAIC 3,0,0
USL,2023Q4,U.S. Governments,NAIC 4,0,0
USL,2023Q4,U.S. Governments,NAIC 5,0,0
USL,2023Q4,U.S. Governments,NAIC 6,0,0
USL,2023Q4,All Other Governments,NAIC 1,301633912,71499338
USL,2023Q4,All Other Governments,NAIC 2,290925478,129200927
USL,2023Q4,All Other Governments,NAIC 3,37536443,24587528
USL,2023Q4,All Other Governments,NAIC 4,38159433,4664175
USL,2023Q4,All Other Governments,NAIC 5,1900108,1900108
USL,2023Q4,All Other Governments,NAIC 6,0,0
USL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,111310924,111310924
USL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
USL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
USL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
USL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
USL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,40008703,40008703
USL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,1678301,1678301
USL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
USL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
USL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
USL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
USL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,955858491,952790184
USL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,10710193,6173627
USL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
USL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
USL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,392668,392648
USL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
USL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,10038707824,4782224571
USL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,6356213192,3327112590
USL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,451089712,104629212
USL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,160456806,34160886
USL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,18456100,496660
USL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,8718069,6573522
USL,2023Q4,Hybrid Securities,NAIC 1,14794836,14794836
USL,2023Q4,Hybrid Securities,NAIC 2,5663478,5663478
USL,2023Q4,Hybrid Securities,NAIC 3,1201000,0
USL,2023Q4,Hybrid Securities,NAIC 4,800000,0
USL,2023Q4,Hybrid Securities,NAIC 5,0,0
USL,2023Q4,Hybrid Securities,NAIC 6,0,0
USL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
USL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
USL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
USL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
USL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
USL,2023Q4,SVO Identified Funds,NAIC 1,0,0
USL,2023Q4,SVO Identified Funds,NAIC 2,0,0
USL,2023Q4,SVO Identified Funds,NAIC 3,0,0
USL,2023Q4,SVO Identified Funds,NAIC 4,0,0
USL,2023Q4,SVO Identified Funds,NAIC 5,0,0
USL,2023Q4,SVO Identified Funds,NAIC 6,0,0
USL,2023Q4,Unaffiliated Bank Loans,NAIC 1,18379650,18379650
USL,2023Q4,Unaffiliated Bank Loans,NAIC 2,26150020,7250000
USL,2023Q4,Unaffiliated Bank Loans,NAIC 3,37619901,1850713
USL,2023Q4,Unaffiliated Bank Loans,NAIC 4,109088339,42818404
USL,2023Q4,Unaffiliated Bank Loans,NAIC 5,51848217,33998333
USL,2023Q4,Unaffiliated Bank Loans,NAIC 6,0,0
USL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
USL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
USL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
USL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
USL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
USL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
USL,2023Q4,Total Bonds Current Year,NAIC 1,0,6284752431
USL,2023Q4,Total Bonds Current Year,NAIC 2,0,3477078923
USL,2023Q4,Total Bonds Current Year,NAIC 3,0,131067452
USL,2023Q4,Total Bonds Current Year,NAIC 4,0,81643465
USL,2023Q4,Total Bonds Current Year,NAIC 5,0,36787750
USL,2023Q4,Total Bonds Current Year,NAIC 6,0,6573522
USL,2023Q4,Total Bonds Prior Year,NAIC 1,0,6201053817
USL,2023Q4,Total Bonds Prior Year,NAIC 2,0,4022695771
USL,2023Q4,Total Bonds Prior Year,NAIC 3,0,196107479
USL,2023Q4,Total Bonds Prior Year,NAIC 4,0,100335858
USL,2023Q4,Total Bonds Prior Year,NAIC 5,0,59018212
USL,2023Q4,Total Bonds Prior Year,NAIC 6,0,7417500
USL,2023Q4,Total Publicly Traded Bonds,NAIC 1,0,6201053817
USL,2023Q4,Total Publicly Traded Bonds,NAIC 2,0,4022695771
USL,2023Q4,Total Publicly Traded Bonds,NAIC 4,0,100335858
USL,2023Q4,Total Publicly Traded Bonds,NAIC 5,0,59018212
USL,2023Q4,Total Publicly Traded Bonds,NAIC 6,0,7417500
USL,2023Q4,Total Privately Placed Bonds,NAIC 1,0,4270086541
USL,2023Q4,Total Privately Placed Bonds,NAIC 2,0,3343069895
USL,2023Q4,Total Privately Placed Bonds,NAIC 3,0,448377740
USL,2023Q4,Total Privately Placed Bonds,NAIC 4,0,296334698
USL,2023Q4,Total Privately Placed Bonds,NAIC 5,0,42007167
USL,2023Q4,Total Privately Placed Bonds,NAIC 6,0,21946207
USL,2024Q4,U.S. Governments,NAIC 1,405335797,398632521
USL,2024Q4,U.S. Governments,NAIC 2,0,0
USL,2024Q4,U.S. Governments,NAIC 3,0,0
USL,2024Q4,U.S. Governments,NAIC 4,0,0
USL,2024Q4,U.S. Governments,NAIC 5,0,0
USL,2024Q4,U.S. Governments,NAIC 6,0,0
USL,2024Q4,All Other Governments,NAIC 1,310285339,82244831
USL,2024Q4,All Other Governments,NAIC 2,318404829,167987227
USL,2024Q4,All Other Governments,NAIC 3,47513124,24581019
USL,2024Q4,All Other Governments,NAIC 4,17501967,4634206
USL,2024Q4,All Other Governments,NAIC 5,22302205,1657736
USL,2024Q4,All Other Governments,NAIC 6,0,0
USL,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,96882522,96882522
USL,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
USL,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
USL,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
USL,2024Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
USL,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,20850543,20850543
USL,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,1189902,1189902
USL,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
USL,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
USL,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
USL,2024Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
USL,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 1,852930584,849873379
USL,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 2,9410665,5176526
USL,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
USL,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
USL,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 5,233313,233313
USL,2024Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
USL,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,10385507023,4587521645
USL,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,7074655180,3804478946
USL,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,357756484,123299632
USL,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,97155875,9880950
USL,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,27629934,6606941
USL,2024Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,6993375,5823521
USL,2024Q4,Hybrid Securities,NAIC 1,14768245,14768245
USL,2024Q4,Hybrid Securities,NAIC 2,5656156,5656156
USL,2024Q4,Hybrid Securities,NAIC 3,1201240,0
USL,2024Q4,Hybrid Securities,NAIC 4,800000,0
USL,2024Q4,Hybrid Securities,NAIC 5,0,0
USL,2024Q4,Hybrid Securities,NAIC 6,0,0
USL,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
USL,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
USL,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
USL,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
USL,2024Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
USL,2024Q4,SVO Identified Funds,NAIC 1,0,0
USL,2024Q4,SVO Identified Funds,NAIC 2,0,0
USL,2024Q4,SVO Identified Funds,NAIC 3,0,0
USL,2024Q4,SVO Identified Funds,NAIC 4,0,0
USL,2024Q4,SVO Identified Funds,NAIC 5,0,0
USL,2024Q4,SVO Identified Funds,NAIC 6,0,0
USL,2024Q4,Unaffiliated Bank Loans,NAIC 1,30000000,0
USL,2024Q4,Unaffiliated Bank Loans,NAIC 2,38368904,7250000
USL,2024Q4,Unaffiliated Bank Loans,NAIC 3,34644215,2909480
USL,2024Q4,Unaffiliated Bank Loans,NAIC 4,64643858,41823538
USL,2024Q4,Unaffiliated Bank Loans,NAIC 5,49555444,27563283
USL,2024Q4,Unaffiliated Bank Loans,NAIC 6,901,0
USL,2024Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
USL,2024Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
USL,2024Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
USL,2024Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
USL,2024Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
USL,2024Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
USL,2024Q4,Total Bonds Current Year,NAIC 1,0,6050773686
USL,2024Q4,Total Bonds Current Year,NAIC 2,0,3991738757
USL,2024Q4,Total Bonds Current Year,NAIC 3,0,150790132
USL,2024Q4,Total Bonds Current Year,NAIC 4,0,56338694
USL,2024Q4,Total Bonds Current Year,NAIC 5,0,36061272
USL,2024Q4,Total Bonds Current Year,NAIC 6,0,5824422
USL,2024Q4,Total Bonds Prior Year,NAIC 1,0,6284752431
USL,2024Q4,Total Bonds Prior Year,NAIC 2,0,3477078923
USL,2024Q4,Total Bonds Prior Year,NAIC 3,0,131067452
USL,2024Q4,Total Bonds Prior Year,NAIC 4,0,81643465
USL,2024Q4,Total Bonds Prior Year,NAIC 5,0,36787750
USL,2024Q4,Total Bonds Prior Year,NAIC 6,0,6573522
USL,2024Q4,Total Publicly Traded Bonds,NAIC 1,0,6284752431
USL,2024Q4,Total Publicly Traded Bonds,NAIC 2,0,3477078923
USL,2024Q4,Total Publicly Traded Bonds,NAIC 4,0,81643465
USL,2024Q4,Total Publicly Traded Bonds,NAIC 5,0,36787750
USL,2024Q4,Total Publicly Traded Bonds,NAIC 6,0,6573522
USL,2024Q4,Total Privately Placed Bonds,NAIC 1,0,5496716143
USL,2024Q4,Total Privately Placed Bonds,NAIC 2,0,3214261739
USL,2024Q4,Total Privately Placed Bonds,NAIC 3,0,396379603
USL,2024Q4,Total Privately Placed Bonds,NAIC 4,0,226861113
USL,2024Q4,Total Privately Placed Bonds,NAIC 5,0,35809344
USL,2024Q4,Total Privately Placed Bonds,NAIC 6,0,2144548
USL,2025Q4,U.S. Government Obligations,NAIC 1,260813886,0
USL,2025Q4,U.S. Government Obligations,NAIC 2,0,0
USL,2025Q4,U.S. Government Obligations,NAIC 3,0,0
USL,2025Q4,U.S. Government Obligations,NAIC 4,0,0
USL,2025Q4,U.S. Government Obligations,NAIC 5,0,0
USL,2025Q4,U.S. Government Obligations,NAIC 6,0,0
USL,2025Q4,Other U.S. Government Securities,NAIC 1,9156696,0
USL,2025Q4,Other U.S. Government Securities,NAIC 2,0,0
USL,2025Q4,Other U.S. Government Securities,NAIC 3,0,0
USL,2025Q4,Other U.S. Government Securities,NAIC 4,0,0
USL,2025Q4,Other U.S. Government Securities,NAIC 5,0,0
USL,2025Q4,Other U.S. Government Securities,NAIC 6,0,0
USL,2025Q4,Non-U.S. Sovereign Jurisdiction Securities,NAIC 1,257614567,187061243
USL,2025Q4,Non-U.S. Sovereign Jurisdiction Securities,NAIC 2,337466522,148630682
USL,2025Q4,Non-U.S. Sovereign Jurisdiction Securities,NAIC 3,74343812,17885683
USL,2025Q4,Non-U.S. Sovereign Jurisdiction Securities,NAIC 4,12898624,12898624
USL,2025Q4,Non-U.S. Sovereign Jurisdiction Securities,NAIC 5,1455965,0
USL,2025Q4,Municipal Bonds  General Obligations,NAIC 1,116420804,0
USL,2025Q4,Municipal Bonds  General Obligations,NAIC 2,1158069,0
USL,2025Q4,Municipal Bonds  General Obligations,NAIC 3,0,0
USL,2025Q4,Municipal Bonds  General Obligations,NAIC 4,0,0
USL,2025Q4,Municipal Bonds  General Obligations,NAIC 5,0,0
USL,2025Q4,Municipal Bonds  General Obligations,NAIC 6,0,0
USL,2025Q4,Municipal Bonds  Special Revenue,NAIC 1,455353681,2998986
USL,2025Q4,Municipal Bonds  Special Revenue,NAIC 2,6284050,0
USL,2025Q4,Municipal Bonds  Special Revenue,NAIC 3,0,0
USL,2025Q4,Municipal Bonds  Special Revenue,NAIC 4,0,0
USL,2025Q4,Municipal Bonds  Special Revenue,NAIC 5,0,0
USL,2025Q4,Municipal Bonds  Special Revenue,NAIC 6,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 1,84723562,57039153
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 2,510011824,486567286
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 3,20168006,17999865
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 4,20630718,20630718
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 5,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 6,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 1,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 2,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 3,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 4,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 5,0,0
USL,2025Q4,Project Finance Bonds Issued by Operating Entities,NAIC 6,0,0
USL,2025Q4,Corporate Bonds (Unaffiliated),NAIC 1,5210260923,1743524014
USL,2025Q4,Corporate Bonds (Unaffiliated),NAIC 2,5685863952,2018025939
USL,2025Q4,Corporate Bonds (Unaffiliated),NAIC 3,468714659,335038658
USL,2025Q4,Corporate Bonds (Unaffiliated),NAIC 4,38469766,36105517
USL,2025Q4,Corporate Bonds (Unaffiliated),NAIC 5,16834713,16834713
USL,2025Q4,Corporate Bonds (Unaffiliated),NAIC 6,11697847,4921594
USL,2025Q4,Corporate Bonds (Affiliated),NAIC 1,0,0
USL,2025Q4,Corporate Bonds (Affiliated),NAIC 2,0,0
USL,2025Q4,Corporate Bonds (Affiliated),NAIC 3,0,0
USL,2025Q4,Corporate Bonds (Affiliated),NAIC 4,0,0
USL,2025Q4,Corporate Bonds (Affiliated),NAIC 6,0,0
USL,2025Q4,Mandatory Convertible Bonds (Unaffiliated),NAIC 1,0,0
USL,2025Q4,Mandatory Convertible Bonds (Unaffiliated),NAIC 2,0,0
USL,2025Q4,Mandatory Convertible Bonds (Unaffiliated),NAIC 3,0,0
USL,2025Q4,Mandatory Convertible Bonds (Unaffiliated),NAIC 4,0,0
USL,2025Q4,Mandatory Convertible Bonds (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Mandatory Convertible Bonds (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Mandatory Convertible Bonds (Affiliated),NAIC 1,0,0
USL,2025Q4,Mandatory Convertible Bonds (Affiliated),NAIC 2,0,0
USL,2025Q4,Mandatory Convertible Bonds (Affiliated),NAIC 3,0,0
USL,2025Q4,Mandatory Convertible Bonds (Affiliated),NAIC 4,0,0
USL,2025Q4,Mandatory Convertible Bonds (Affiliated),NAIC 5,0,0
USL,2025Q4,Mandatory Convertible Bonds (Affiliated),NAIC 6,0,0
USL,2025Q4,Single Entity Backed Obligations (Unaffiliated),NAIC 1,288767274,268762237
USL,2025Q4,Single Entity Backed Obligations (Unaffiliated),NAIC 2,103012527,78982379
USL,2025Q4,Single Entity Backed Obligations (Unaffiliated),NAIC 3,4164460,4164460
USL,2025Q4,Single Entity Backed Obligations (Unaffiliated),NAIC 4,2456038,2456038
USL,2025Q4,Single Entity Backed Obligations (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Single Entity Backed Obligations (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Single Entity Backed Obligations (Affiliated),NAIC 1,0,0
USL,2025Q4,Single Entity Backed Obligations (Affiliated),NAIC 2,0,0
USL,2025Q4,Single Entity Backed Obligations (Affiliated),NAIC 3,0,0
USL,2025Q4,Single Entity Backed Obligations (Affiliated),NAIC 4,0,0
USL,2025Q4,Single Entity Backed Obligations (Affiliated),NAIC 5,0,0
USL,2025Q4,Single Entity Backed Obligations (Affiliated),NAIC 6,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 1,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 2,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 3,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 4,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 5,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 6,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 1,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 2,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 3,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 5,0,0
USL,2025Q4,SVO-Identified Bond Exchange Traded Funds,NAIC 6,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 1,532733956,247943394
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 2,1081303519,691335029
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 3,9664359,9664359
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 4,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 5,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 6,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 1,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 2,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 3,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 4,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 5,0,0
USL,2025Q4,Bonds Issued by Funds Representing Operating,NAIC 6,0,0
USL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 1,0,0
USL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 2,0,0
USL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 3,0,0
USL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 4,0,0
USL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Bank Loans  Issued (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 1,0,0
USL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 2,0,0
USL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 3,0,0
USL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 4,0,0
USL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 5,0,0
USL,2025Q4,Bank Loans  Issued (Affiliated),NAIC 6,0,0
USL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 1,0,0
USL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 2,73173823,73173823
USL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 3,51517970,51517970
USL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 4,82493256,65941211
USL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 5,0,0
USL,2025Q4,Bank Loans  Acquired (Unaffiliated),NAIC 6,0,0
USL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 1,0,0
USL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 2,0,0
USL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 3,0,0
USL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 4,0,0
USL,2025Q4,Bank Loans  Acquired (Affiliated),NAIC 5,0,0
USL,2025Q4,Mortgage Loans that Qualify as SVO-Identified,NAIC 1,0,0
